split,date,experiment,seed,loss,n_epochs,batch_size,im_size,detector,ID_accuracy,l1_AUROC,l2_AUROC,l3_AUROC,all_AUROC,l1_FPR95TPR,l2_FPR95TPR,l3_FPR95TPR,all_FPR95TPR,dogs_AUROC,places_AUROC,cars_AUROC,cfg_AUROC,dogs_FPR95TPR,places_FPR95TPR,cars_FPR95TPR,cfg_FPR95TPR
split3,2022-09-08,3,1000002,energy,100,20,big,NegativeEnergy,0.9007310504040016,0.8380237221717834,0.8199822306632996,0.6475933194160461,0.7795276641845703,0.5817621946334839,0.726048469543457,0.9649865627288818,0.8557137250900269,0.9484463930130005,0.9091958999633789,0.5632259845733643,0.8069560527801514,0.13863636553287506,0.34227272868156433,0.8727272748947144,0.7613636255264282
split3,2022-09-08,4,1000003,energy,100,20,big,NegativeEnergy,0.8984224701808388,0.9065133333206177,0.8455579280853271,0.6702975630760193,0.8199252486228943,0.3251250386238098,0.608310878276825,0.9018853306770325,0.7433628439903259,0.9329280853271484,0.8638996481895447,0.5284577012062073,0.7750951051712036,0.22545453906059265,0.4713636338710785,0.8886363506317139,0.7845454812049866
split3,2022-09-08,5,1000004,energy,100,20,big,NegativeEnergy,0.9038091573682185,0.9052991271018982,0.8396970629692078,0.6095786690711975,0.8007928133010864,0.3555213510990143,0.6290881037712097,0.9495959877967834,0.8080030679702759,0.9332641959190369,0.8587622046470642,0.43555760383605957,0.7425280213356018,0.19863636791706085,0.47409090399742126,0.9118182063102722,0.8445454835891724
split3,2022-09-09,1,1000000,oe,100,20,big,Softmax,0.9041939207387457,0.8876397013664246,0.8721640110015869,0.7125759124755859,0.8342674970626831,0.3089649975299835,0.36590996384620667,0.861100435256958,0.5894575119018555,1.0,0.9999997615814209,0.9998936653137207,0.9999644160270691,0.0,0.0,0.0009090909152291715,0.0
split3,2022-09-09,2,1000001,oe,100,20,big,Softmax,0.9088110811850711,0.8810248374938965,0.8829440474510193,0.7079727053642273,0.8345266580581665,0.3439784646034241,0.3682185411453247,0.8553289771080017,0.6356291174888611,1.0,1.0,0.999931812286377,0.9999772310256958,0.0,0.0,0.0,0.0
split3,2022-09-09,3,1000002,oe,100,20,big,Softmax,0.9061177375913813,0.885144054889679,0.8703458309173584,0.7101494073867798,0.8320370316505432,0.323970764875412,0.4313197433948517,0.9134282469749451,0.6417853236198425,1.0,0.9999998807907104,0.9999482035636902,0.9999825954437256,0.0,0.0,0.0,0.0
split3,2022-09-09,4,1000003,oe,100,20,big,Softmax,0.9107348980377068,0.8741130828857422,0.8954018354415894,0.6967827081680298,0.8334916830062866,0.3836090862751007,0.308580219745636,0.9234321117401123,0.6487110257148743,1.0,1.0,0.99991375207901,0.9999712109565735,0.0,0.0,0.00045454545761458576,0.0
split3,2022-09-09,5,1000004,oe,100,20,big,Softmax,0.9149672951135052,0.8924151659011841,0.8816125988960266,0.691935658454895,0.8338108062744141,0.3124278485774994,0.3516737222671509,0.9268949627876282,0.6483262777328491,1.0,1.0,0.999883770942688,0.999961256980896,0.0,0.0,0.00045454545761458576,0.0
split3,2022-09-09,1,1000000,vanilla,100,20,big,Softmax,0.9199692189303579,0.8971970081329346,0.881259024143219,0.7415056228637695,0.8489401340484619,0.3012697100639343,0.36283186078071594,0.7368218302726746,0.5617545247077942,0.9784897565841675,0.8658967018127441,0.5931341052055359,0.812506914138794,0.11909090727567673,0.5881817936897278,0.8431817889213562,0.7363636493682861
split3,2022-09-09,2,1000001,vanilla,100,20,big,Softmax,0.9191996921893035,0.9007308483123779,0.8954045176506042,0.7821341753005981,0.8664494156837463,0.26510196924209595,0.29395920038223267,0.6664101481437683,0.4440169334411621,0.9820855855941772,0.8979165554046631,0.6178519129753113,0.8326180577278137,0.08909090608358383,0.5586363673210144,0.824999988079071,0.7077272534370422
split3,2022-09-09,3,1000002,vanilla,100,20,big,Softmax,0.9215082724124664,0.8948610424995422,0.8900076746940613,0.7286783456802368,0.8477736115455627,0.3232012391090393,0.3424394130706787,0.8864948153495789,0.5659869313240051,0.9644597768783569,0.9430446028709412,0.6276018023490906,0.8450354337692261,0.24500000476837158,0.3700000047683716,0.8327272534370422,0.7022727131843567
split3,2022-09-09,4,1000003,vanilla,100,20,big,Softmax,0.9122739515198153,0.8773362636566162,0.8796412348747253,0.7587889432907104,0.8458433151245117,0.32474029064178467,0.39168912172317505,0.7272027730941772,0.5286648869514465,0.979728639125824,0.9018901586532593,0.5956077575683594,0.8257421851158142,0.10499999672174454,0.5181818008422852,0.8659090995788574,0.7518181800842285
split3,2022-09-09,5,1000004,vanilla,100,20,big,Softmax,0.9130434782608695,0.864417314529419,0.8857194781303406,0.7591632008552551,0.8434579372406006,0.3616775572299957,0.36090803146362305,0.7195075154304504,0.5117352604866028,0.9878135323524475,0.9389824867248535,0.6431621313095093,0.8566527962684631,0.05090909078717232,0.39818182587623596,0.8618181943893433,0.7095454335212708
split3,2022-09-10,1,1000000,cutmix,100,20,big,Softmax,0.9261254328587919,0.9384907484054565,0.9198552370071411,0.8179552555084229,0.8988409042358398,0.14736437797546387,0.2854944169521332,0.47979992628097534,0.365140438079834,0.9999375939369202,0.9996717572212219,0.9815923571586609,0.9937339425086975,0.0,0.0,0.11454545706510544,0.007272727321833372
split3,2022-09-10,2,1000001,cutmix,100,20,big,Softmax,0.9280492497114274,0.9444526433944702,0.9226575493812561,0.8275551199913025,0.9046459794044495,0.14544054865837097,0.23355136811733246,0.4332435429096222,0.3316660225391388,0.999967098236084,0.9995490312576294,0.9835836291313171,0.9943665862083435,0.0,0.0,0.10000000149011612,0.006818181835114956
split3,2022-09-10,3,1000002,cutmix,100,20,big,Softmax,0.9261254328587919,0.9351497888565063,0.9015935659408569,0.7951583862304688,0.8847681283950806,0.15967680513858795,0.37052711844444275,0.6467872262001038,0.4490188658237457,0.9999913573265076,0.9995986223220825,0.9695806503295898,0.9897235631942749,0.0,0.0,0.22181817889213562,0.03227272629737854
split3,2022-09-10,4,1000003,cutmix,100,20,big,Softmax,0.9238168526356291,0.9254833459854126,0.888209342956543,0.7876240611076355,0.8743312358856201,0.17237399518489838,0.41169679164886475,0.6360138654708862,0.48557138442993164,0.9985107779502869,0.9996373057365417,0.9880862236022949,0.9954115152359009,0.0,0.0,0.04727272689342499,0.004090908914804459
