military,2022-10-14,1,1000000,ternary,100,20,big,Softmax,0.9536082474226805,0.9702821373939514,0.8603973388671875,0.9549235105514526,0.12577319145202637,0.660824716091156,0.19793814420700073,0.96164870262146,0.9210020303726196,0.9753571152687073,0.9526693224906921,0.12091191112995148,0.30102649331092834,0.08044879138469696,0.1841728389263153
military,2022-10-14,2,1000001,ternary,100,20,big,Softmax,0.9567010309278351,0.9495659470558167,0.8452507853507996,0.9349857568740845,0.1876288652420044,0.6288659572601318,0.27835050225257874,0.9918016195297241,0.9671537280082703,0.9948908090591431,0.9846154451370239,0.03365958482027054,0.15409405529499054,0.016352351754903793,0.07495822757482529
military,2022-10-14,3,1000002,ternary,100,20,big,Softmax,0.9494845360824742,0.9483287930488586,0.8160824179649353,0.9298446178436279,0.20206186175346375,0.7402061820030212,0.3350515365600586,0.9891796708106995,0.9539915323257446,0.9907166361808777,0.9779626131057739,0.05693482980132103,0.21795177459716797,0.034017667174339294,0.11780854314565659
military,2022-10-15,1,1000000,ternary,100,20,big,Softmax,0.9536082474226805,0.9193434119224548,0.8074378371238708,0.9037023782730103,0.4556700885295868,0.7783505320549011,0.5752577185630798,0.986443281173706,0.9574706554412842,0.9868768453598022,0.9769302606582642,0.0643351599574089,0.1891859620809555,0.055383145809173584,0.1046789214015007
military,2022-10-15,2,1000001,ternary,100,20,big,Softmax,0.9505154639175257,0.9318111538887024,0.811208188533783,0.914954423904419,0.26288658380508423,0.7711340188980103,0.40103092789649963,0.993496298789978,0.9773985743522644,0.9949845671653748,0.9886264204978943,0.023991405963897705,0.1096920520067215,0.01515874918550253,0.0516829788684845
military,2022-10-15,3,1000002,ternary,100,20,big,Softmax,0.9536082474226805,0.9461700320243835,0.8233257532119751,0.9290000796318054,0.18247422575950623,0.7525773048400879,0.31546393036842346,0.9854055643081665,0.9595069885253906,0.9884954690933228,0.9778026342391968,0.06529004871845245,0.18524707853794098,0.04905705526471138,0.11088564991950989
military,2022-10-15,1,1000000,ternary,100,20,big,Softmax,0.9587628865979382,0.9133157730102539,0.8019623756408691,0.8977518081665039,0.4288659691810608,0.7628865838050842,0.5319587588310242,0.9090288877487183,0.9040185213088989,0.9124507904052734,0.9084993600845337,0.3876820206642151,0.5716161131858826,0.3652423024177551,0.4380520284175873
military,2022-10-15,2,1000001,ternary,100,20,big,Softmax,0.9515463917525773,0.8582125902175903,0.7515459656715393,0.8433036208152771,0.6268041133880615,0.8206185698509216,0.6742268204689026,0.9052274823188782,0.9628818035125732,0.9382259845733643,0.9354450702667236,0.4244449734687805,0.18333731591701508,0.3570064306259155,0.34447363018989563
military,2022-10-15,3,1000002,ternary,100,20,big,Softmax,0.9525773195876288,0.9029781818389893,0.8027759194374084,0.8889726996421814,0.43195876479148865,0.7701030969619751,0.5298969149589539,0.9386301040649414,0.9571918249130249,0.9292771816253662,0.9416996836662292,0.2218906730413437,0.19467653334140778,0.20768679678440094,0.21019336581230164
military,2022-10-15,1,1000000,ternary,100,20,big,Softmax,0.9360824742268041,0.8912876844406128,0.729565441608429,0.8686836957931519,0.691752552986145,0.923711359500885,0.777319610118866,0.9225661158561707,0.9317260384559631,0.9377304911613464,0.9306741952896118,0.421938419342041,0.3324182331562042,0.3714490234851837,0.3714490234851837
military,2022-10-15,2,1000001,ternary,100,20,big,Softmax,0.9463917525773196,0.9181667566299438,0.7867370247840881,0.8997966647148132,0.36288660764694214,0.7515463829040527,0.508247435092926,0.8974277973175049,0.9306294322013855,0.950451135635376,0.9261694550514221,0.5181427597999573,0.34948673844337463,0.26760563254356384,0.38923370838165283
military,2022-10-15,3,1000002,ternary,100,20,big,Softmax,0.9515463917525773,0.9269801378250122,0.7846567034721375,0.9070875644683838,0.31546393036842346,0.808247447013855,0.5010309219360352,0.8886886239051819,0.9410340785980225,0.915740430355072,0.9151543378829956,0.5310336351394653,0.2868226170539856,0.4066602885723114,0.4131057560443878
military,2022-10-16,1,1000000,ternary,100,20,big,Softmax,0.811340206185567,0.5373291373252869,0.5716490745544434,0.5421260595321655,0.9309278130531311,0.9670103192329407,0.9432989954948425,0.8207166194915771,0.7605358362197876,0.7648154497146606,0.7820227146148682,0.5584865212440491,0.6853664517402649,0.6864407062530518,0.6545714735984802
military,2022-10-16,2,1000001,ternary,100,20,big,Softmax,0.7639175257731958,0.6059061884880066,0.5280309319496155,0.5950214862823486,0.870103120803833,0.9701030850410461,0.8999999761581421,0.8133591413497925,0.7927250862121582,0.8271423578262329,0.8110755681991577,0.6077823042869568,0.6299833059310913,0.537121057510376,0.5910718441009521
military,2022-10-16,3,1000002,ternary,100,20,big,Softmax,0.3494845360824742,0.4417204260826111,0.526905357837677,0.453626811504364,0.9639175534248352,0.9639175534248352,0.9639175534248352,0.6019931435585022,0.5990794897079468,0.7215439677238464,0.6408721804618835,0.8749104738235474,0.8678682446479797,0.6326091885566711,0.8274050951004028
military,2022-10-17,1,1000000,ternary,100,20,big,Softmax,0.9505154639175257,0.9597137570381165,0.8485425114631653,0.9441753029823303,0.1381443291902542,0.7670103311538696,0.20824742317199707,0.9927344918251038,0.9651795625686646,0.9947522878646851,0.9842221140861511,0.03246598318219185,0.15934590995311737,0.01682979241013527,0.08188112080097198
military,2022-10-17,2,1000001,ternary,100,20,big,Softmax,0.9567010309278351,0.9497937560081482,0.8030276894569397,0.9292802810668945,0.1876288652420044,0.8144329786300659,0.37422680854797363,0.9851873517036438,0.9447216391563416,0.9931999444961548,0.9743697047233582,0.08021007478237152,0.2647409737110138,0.02220100350677967,0.14550012350082397
military,2022-10-17,3,1000002,ternary,100,20,big,Softmax,0.945360824742268,0.9551190137863159,0.8158172965049744,0.9356487393379211,0.18659794330596924,0.7701030969619751,0.34742268919944763,0.9491660594940186,0.9022136330604553,0.9680083394050598,0.939795970916748,0.15624253451824188,0.3296729624271393,0.10157555341720581,0.22487467527389526
military,2022-10-17,1,1000000,ternary,100,20,big,Softmax,0.9505154639175257,0.9607985019683838,0.832607626914978,0.942881166934967,0.13505154848098755,0.7886598110198975,0.24020618200302124,0.969222903251648,0.8960310220718384,0.9793779850006104,0.948210597038269,0.1260444074869156,0.3721652030944824,0.08689424395561218,0.24731439352035522
military,2022-10-17,2,1000001,ternary,100,20,big,Softmax,0.9525773195876288,0.8925493955612183,0.7719303369522095,0.8756903409957886,0.5865979194641113,0.8216494917869568,0.6731958985328674,0.9923127889633179,0.9680874943733215,0.9960620999336243,0.9854875802993774,0.03425638750195503,0.15743614733219147,0.01002625934779644,0.07997135072946548
military,2022-10-17,3,1000002,ternary,100,20,big,Softmax,0.9556701030927836,0.9604899883270264,0.8351751565933228,0.9429746270179749,0.14845360815525055,0.7092783451080322,0.23711340129375458,0.9863182902336121,0.9269809126853943,0.9920307397842407,0.9684432744979858,0.07388398051261902,0.32454046607017517,0.021842921152710915,0.1986154168844223
military,2022-10-18,1,1000000,ternary,100,20,big,Softmax,0.9525773195876288,0.9627808332443237,0.8268037438392639,0.9437752366065979,0.1340206116437912,0.7979381680488586,0.26907217502593994,0.9702824354171753,0.9108814597129822,0.9801867604255676,0.9537836313247681,0.1417999565601349,0.3355216085910797,0.0820004791021347,0.22332298755645752
